id,level,name,description,desc_add1,desc_add2
20002,20049,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20049          Level . 20\\nExp . 726          SP . 32\\n\\nHP . 541          HP Regeneration . 3,95\\nMP . 213          MP Regeneration . 1,21\\n\\nP.Atk . 63          P.Def . 86\\nM.Atk . 23          M.Def . 76\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . werewolf_clan\\nWalk Speed . 55          Run Speed . 132\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20050,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20050          Level . 20\\nExp . 799          SP . 35\\n\\nHP . 541          HP Regeneration . 3,95\\nMP . 213          MP Regeneration . 1,21\\n\\nP.Atk . 63          P.Def . 86\\nM.Atk . 23          M.Def . 76\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . false\\nWalk Speed . 66          Run Speed . 154\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20051,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20051          Level . 20\\nExp . 734          SP . 32\\n\\nHP . 541          HP Regeneration . 3,95\\nMP . 213          MP Regeneration . 1,21\\n\\nP.Atk . 117          P.Def . 104\\nM.Atk . 23          M.Def . 76\\nP.Atk Speed . 249          M.Atk Speed . 333\\nAtk Range . 500\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . skeleton_clan\\nWalk Speed . 44          Run Speed . 154\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20052,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20052          Level . 21\\nExp . 649          SP . 30\\n\\nHP . 575          HP Regeneration . 5,53\\nMP . 227          MP Regeneration . 1,53\\n\\nP.Atk . 69          P.Def . 89\\nM.Atk . 25          M.Def . 80\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . demonic_clan\\nWalk Speed . 66          Run Speed . 110\\nSex . female\\n\0","a,none\0","a,none\0"
20002,20053,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20053          Level . 21\\nExp . 787          SP . 36\\n\\nHP . 575          HP Regeneration . 5,53\\nMP . 227          MP Regeneration . 1,53\\n\\nP.Atk . 140          P.Def . 98\\nM.Atk . 25          M.Def . 80\\nP.Atk Speed . 249          M.Atk Speed . 333\\nAtk Range . 500\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . ol_mahum_clan\\nWalk Speed . 55          Run Speed . 121\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20054,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20054          Level . 21\\nExp . 764          SP . 35\\n\\nHP . 575          HP Regeneration . 5,53\\nMP . 227          MP Regeneration . 1,53\\n\\nP.Atk . 57          P.Def . 108\\nM.Atk . 25          M.Def . 80\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . skeleton_clan\\nWalk Speed . 66          Run Speed . 154\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20055,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20055          Level . 21\\nExp . 764          SP . 35\\n\\nHP . 575          HP Regeneration . 5,53\\nMP . 227          MP Regeneration . 1,53\\n\\nP.Atk . 57          P.Def . 108\\nM.Atk . 25          M.Def . 80\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . false\\nWalk Speed . 99          Run Speed . 174\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20056,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20056          Level . 22\\nExp . 767          SP . 36\\n\\nHP . 611          HP Regeneration . 5,53\\nMP . 242          MP Regeneration . 1,53\\n\\nP.Atk . 75          P.Def . 93\\nM.Atk . 28          M.Def . 83\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . demonic_clan\\nWalk Speed . 88          Run Speed . 88\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20057,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20057          Level . 22\\nExp . 698          SP . 33\\n\\nHP . 611          HP Regeneration . 5,53\\nMP . 242          MP Regeneration . 1,53\\n\\nP.Atk . 75          P.Def . 93\\nM.Atk . 28          M.Def . 83\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . demonic_clan\\nWalk Speed . 66          Run Speed . 110\\nSex . female\\n\0","a,none\0","a,none\0"
20002,20058,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20058          Level . 22\\nExp . 821          SP . 39\\n\\nHP . 611          HP Regeneration . 5,53\\nMP . 242          MP Regeneration . 1,53\\n\\nP.Atk . 75          P.Def . 93\\nM.Atk . 28          M.Def . 83\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . ol_mahum_clan\\nWalk Speed . 55          Run Speed . 121\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20059,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20059          Level . 22\\nExp . 821          SP . 39\\n\\nHP . 611          HP Regeneration . 5,53\\nMP . 242          MP Regeneration . 1,53\\n\\nP.Atk . 75          P.Def . 93\\nM.Atk . 28          M.Def . 83\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . false\\nWalk Speed . 99          Run Speed . 174\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20060,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20060          Level . 22\\nExp . 837          SP . 40\\n\\nHP . 611          HP Regeneration . 5,53\\nMP . 242          MP Regeneration . 1,53\\n\\nP.Atk . 54          P.Def . 113\\nM.Atk . 28          M.Def . 83\\nP.Atk Speed . 317          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . skeleton_clan\\nWalk Speed . 66          Run Speed . 154\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20061,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20061          Level . 23\\nExp . 895          SP . 43\\n\\nHP . 648          HP Regeneration . 5,53\\nMP . 257          MP Regeneration . 1,53\\n\\nP.Atk . 75          P.Def . 107\\nM.Atk . 31          M.Def . 87\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . ol_mahum_clan\\nWalk Speed . 55          Run Speed . 121\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20062,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20062          Level . 23\\nExp . 878          SP . 42\\n\\nHP . 648          HP Regeneration . 5,53\\nMP . 257          MP Regeneration . 1,53\\n\\nP.Atk . 68          P.Def . 117\\nM.Atk . 31          M.Def . 87\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . bugbear_clan\\nWalk Speed . 60          Run Speed . 143\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20063,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20063          Level . 24\\nExp . 963          SP . 47\\n\\nHP . 687          HP Regeneration . 5,53\\nMP . 272          MP Regeneration . 1,53\\n\\nP.Atk . 181          P.Def . 111\\nM.Atk . 34          M.Def . 90\\nP.Atk Speed . 249          M.Atk Speed . 333\\nAtk Range . 500\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . ol_mahum_clan\\nWalk Speed . 55          Run Speed . 121\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20064,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20064          Level . 24\\nExp . 954          SP . 47\\n\\nHP . 687          HP Regeneration . 5,53\\nMP . 272          MP Regeneration . 1,53\\n\\nP.Atk . 89          P.Def . 101\\nM.Atk . 34          M.Def . 90\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . bugbear_clan\\nWalk Speed . 60          Run Speed . 143\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20065,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20065          Level . 25\\nExp . 826          SP . 41\\n\\nHP . 728          HP Regeneration . 5,53\\nMP . 287          MP Regeneration . 1,53\\n\\nP.Atk . 80          P.Def . 127\\nM.Atk . 37          M.Def . 94\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . ol_mahum_clan\\nWalk Speed . 55          Run Speed . 121\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20066,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20066          Level . 25\\nExp . 1052          SP . 53\\n\\nHP . 728          HP Regeneration . 5,53\\nMP . 287          MP Regeneration . 1,53\\n\\nP.Atk . 97          P.Def . 105\\nM.Atk . 37          M.Def . 94\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . ol_mahum_clan\\nWalk Speed . 55          Run Speed . 121\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20067,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20067          Level . 25\\nExp . 992          SP . 50\\n\\nHP . 728          HP Regeneration . 5,53\\nMP . 287          MP Regeneration . 1,53\\n\\nP.Atk . 80          P.Def . 127\\nM.Atk . 37          M.Def . 94\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . false\\nWalk Speed . 99          Run Speed . 174\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20068,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20068          Level . 26\\nExp . 1078          SP . 54\\n\\nHP . 770          HP Regeneration . 5,53\\nMP . 303          MP Regeneration . 1,53\\n\\nP.Atk . 87          P.Def . 132\\nM.Atk . 41          M.Def . 98\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . false\\nWalk Speed . 99          Run Speed . 174\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20069,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20069          Level . 26\\nExp . 880          SP . 44\\n\\nHP . 770          HP Regeneration . 5,53\\nMP . 303          MP Regeneration . 1,53\\n\\nP.Atk . 87          P.Def . 132\\nM.Atk . 41          M.Def . 98\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . lizardman_clan\\nWalk Speed . 47          Run Speed . 143\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20070,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20070          Level . 27\\nExp . 1124          SP . 58\\n\\nHP . 813          HP Regeneration . 5,53\\nMP . 318          MP Regeneration . 1,53\\n\\nP.Atk . 114          P.Def . 114\\nM.Atk . 45          M.Def . 102\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . false\\nWalk Speed . 38          Run Speed . 144\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20071,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20071          Level . 27\\nExp . 946          SP . 48\\n\\nHP . 813          HP Regeneration . 5,53\\nMP . 318          MP Regeneration . 1,53\\n\\nP.Atk . 114          P.Def . 114\\nM.Atk . 45          M.Def . 102\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . lizardman_clan\\nWalk Speed . 57          Run Speed . 143\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20072,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20072          Level . 28\\nExp . 1189          SP . 62\\n\\nHP . 859          HP Regeneration . 5,53\\nMP . 334          MP Regeneration . 1,53\\n\\nP.Atk . 102          P.Def . 143\\nM.Atk . 49          M.Def . 106\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . false\\nWalk Speed . 38          Run Speed . 144\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20073,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20073          Level . 28\\nExp . 981          SP . 52\\n\\nHP . 859          HP Regeneration . 5,53\\nMP . 334          MP Regeneration . 1,53\\n\\nP.Atk . 113          P.Def . 130\\nM.Atk . 49          M.Def . 106\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . ol_mahum_clan\\nWalk Speed . 55          Run Speed . 121\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20074,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20074          Level . 29\\nExp . 1243          SP . 67\\n\\nHP . 906          HP Regeneration . 5,53\\nMP . 349          MP Regeneration . 1,53\\n\\nP.Atk . 122          P.Def . 135\\nM.Atk . 53          M.Def . 110\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . scropio_clan\\nWalk Speed . 33          Run Speed . 132\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20075,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20075          Level . 29\\nExp . 1139          SP . 61\\n\\nHP . 906          HP Regeneration . 5,53\\nMP . 349          MP Regeneration . 1,53\\n\\nP.Atk . 111          P.Def . 149\\nM.Atk . 53          M.Def . 110\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . ant_clan\\nWalk Speed . 44          Run Speed . 66\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20076,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20076          Level . 29\\nExp . 1319          SP . 71\\n\\nHP . 906          HP Regeneration . 5,53\\nMP . 349          MP Regeneration . 1,53\\n\\nP.Atk . 134          P.Def . 123\\nM.Atk . 53          M.Def . 110\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . ol_mahum_clan\\nWalk Speed . 55          Run Speed . 121\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20077,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20077          Level . 30\\nExp . 1308          SP . 72\\n\\nHP . 954          HP Regeneration . 5,53\\nMP . 365          MP Regeneration . 1,53\\n\\nP.Atk . 145          P.Def . 128\\nM.Atk . 58          M.Def . 114\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . scropio_clan\\nWalk Speed . 33          Run Speed . 132\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20078,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20078          Level . 30\\nExp . 1308          SP . 72\\n\\nHP . 954          HP Regeneration . 5,53\\nMP . 365          MP Regeneration . 1,53\\n\\nP.Atk . 120          P.Def . 155\\nM.Atk . 58          M.Def . 114\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . elemental2_clan\\nWalk Speed . 66          Run Speed . 66\\nSex . female\\n\0","a,none\0","a,none\0"
20002,20079,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20079          Level . 30\\nExp . 1308          SP . 72\\n\\nHP . 954          HP Regeneration . 5,53\\nMP . 365          MP Regeneration . 1,53\\n\\nP.Atk . 145          P.Def . 128\\nM.Atk . 58          M.Def . 114\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . ant_clan\\nWalk Speed . 44          Run Speed . 143\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20080,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20080          Level . 31\\nExp . 1425          SP . 79\\n\\nHP . 1004          HP Regeneration . 7,11\\nMP . 381          MP Regeneration . 1,84\\n\\nP.Atk . 157          P.Def . 133\\nM.Atk . 64          M.Def . 118\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . ant_clan\\nWalk Speed . 44          Run Speed . 143\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20081,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20081          Level . 32\\nExp . 1200          SP . 67\\n\\nHP . 1056          HP Regeneration . 14,22\\nMP . 397          MP Regeneration . 1,84\\n\\nP.Atk . 169          P.Def . 138\\nM.Atk . 69          M.Def . 123\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . ant_clan\\nWalk Speed . 44          Run Speed . 143\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20082,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20082          Level . 33\\nExp . 1451          SP . 83\\n\\nHP . 1109          HP Regeneration . 7,11\\nMP . 413          MP Regeneration . 1,84\\n\\nP.Atk . 151          P.Def . 173\\nM.Atk . 75          M.Def . 128\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . ant_clan\\nWalk Speed . 88          Run Speed . 143\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20083,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20083          Level . 33\\nExp . 2239          SP . 129\\n\\nHP . 1109          HP Regeneration . 7,11\\nMP . 413          MP Regeneration . 1,84\\n\\nP.Atk . 151          P.Def . 173\\nM.Atk . 75          M.Def . 128\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . false\\nWalk Speed . 25          Run Speed . 25\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20084,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20084          Level . 34\\nExp . 1667          SP . 97\\n\\nHP . 1164          HP Regeneration . 7,11\\nMP . 430          MP Regeneration . 1,84\\n\\nP.Atk . 196          P.Def . 148\\nM.Atk . 82          M.Def . 132\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . ant_clan\\nWalk Speed . 88          Run Speed . 143\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20085,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20085          Level . 34\\nExp . 2424          SP . 142\\n\\nHP . 1164          HP Regeneration . 7,11\\nMP . 430          MP Regeneration . 1,84\\n\\nP.Atk . 196          P.Def . 148\\nM.Atk . 82          M.Def . 132\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . false\\nWalk Speed . 25          Run Speed . 25\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20086,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20086          Level . 35\\nExp . 1484          SP . 88\\n\\nHP . 1220          HP Regeneration . 7,11\\nMP . 446          MP Regeneration . 1,84\\n\\nP.Atk . 192          P.Def . 169\\nM.Atk . 89          M.Def . 137\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . ant_clan\\nWalk Speed . 88          Run Speed . 191\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20087,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20087          Level . 35\\nExp . 1780          SP . 105\\n\\nHP . 1220          HP Regeneration . 14,22\\nMP . 446          MP Regeneration . 1,84\\n\\nP.Atk . 192          P.Def . 169\\nM.Atk . 89          M.Def . 137\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . ant_clan\\nWalk Speed . 88          Run Speed . 191\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20088,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20088          Level . 36\\nExp . 1984          SP . 120\\n\\nHP . 1279          HP Regeneration . 14,22\\nMP . 463          MP Regeneration . 1,84\\n\\nP.Atk . 227          P.Def . 159\\nM.Atk . 96          M.Def . 142\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . ant_clan\\nWalk Speed . 88          Run Speed . 191\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20089,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20089          Level . 37\\nExp . 1659          SP . 102\\n\\nHP . 1338          HP Regeneration . 7,11\\nMP . 480          MP Regeneration . 1,84\\n\\nP.Atk . 222          P.Def . 182\\nM.Atk . 104          M.Def . 147\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . true\\nSocial With . ant_clan\\nWalk Speed . 88          Run Speed . 191\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20090,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20090          Level . 38\\nExp . 1829          SP . 114\\n\\nHP . 1400          HP Regeneration . 14,22\\nMP . 497          MP Regeneration . 1,84\\n\\nP.Atk . 261          P.Def . 171\\nM.Atk . 112          M.Def . 153\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . true          Social . true\\nSocial With . ant_clan\\nWalk Speed . 88          Run Speed . 191\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20091,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20091          Level . 1\\nExp . 29          SP . 2\\n\\nHP . 62          HP Regeneration . 3,16\\nMP . 44          MP Regeneration . 0,91\\n\\nP.Atk . 9          P.Def . 39\\nM.Atk . 3          M.Def . 32\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . false\\nWalk Speed . 25          Run Speed . 121\\nSex . male\\n\0","a,none\0","a,none\0"
20002,20092,"a,Stats...................(http://www.la2base.ru)...(x1)...(v.1.2)...\0","a,ID . 20092          Level . 10\\nExp . 294          SP . 10\\n\\nHP . 257          HP Regeneration . 3,16\\nMP . 120          MP Regeneration . 0,91\\n\\nP.Atk . 22          P.Def . 61\\nM.Atk . 8          M.Def . 49\\nP.Atk Speed . 278          M.Atk Speed . 333\\nAtk Range . 40\\n\\nSTR . 40          INT . 21\\nCON . 43          WIT . 20\\nDEX . 30          MEN . 10\\n\\nAggro . false          Social . false\\nWalk Speed . 99          Run Speed . 147\\nSex . male\\n\0","a,none\0","a,none\0"
